# atlasctl checks registry (generated)
# Regenerate with: ./bin/atlasctl gen checks-registry

id	domain	area	owner	speed	gate	module	callable	docs_link	remediation_link
checks_repo_duplicate_script_names	repo	duplicate	platform	fast	repo	atlasctl.checks.repo.native.runtime_modules.repo_native_runtime_core	check_duplicate_script_names	packages/atlasctl/docs/checks/index.md#checks_repo_duplicate_script_names	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_effect_boundaries	repo	effect	platform	fast	repo	atlasctl.checks.repo.enforcement.boundaries.effect_boundaries	check_forbidden_effect_calls	packages/atlasctl/docs/checks/index.md#checks_repo_effect_boundaries	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_effect_boundary_exceptions_policy	repo	effect	platform	fast	repo	atlasctl.checks.repo.enforcement.boundaries.effect_boundaries	check_effect_boundary_exceptions_policy	packages/atlasctl/docs/checks/index.md#checks_repo_effect_boundary_exceptions_policy	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_env_docs_present	repo	env	platform	fast	repo	atlasctl.checks.repo.contracts.pyproject_contracts	check_env_docs_present	packages/atlasctl/docs/checks/index.md#checks_repo_env_docs_present	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_file_complexity_budget	repo	file	platform	fast	repo	atlasctl.checks.repo	<lambda>	packages/atlasctl/docs/checks/index.md#checks_repo_file_complexity_budget	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_file_import_budget	repo	file	platform	fast	repo	atlasctl.checks.repo	<lambda>	packages/atlasctl/docs/checks/index.md#checks_repo_file_import_budget	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_file_public_symbol_budget	repo	file	platform	fast	repo	atlasctl.checks.repo	<lambda>	packages/atlasctl/docs/checks/index.md#checks_repo_file_public_symbol_budget	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_folder_intent_contract	repo	folder	platform	fast	repo	atlasctl.checks.repo.enforcement.package_hygiene	check_folder_intent_contract	packages/atlasctl/docs/checks/index.md#checks_repo_folder_intent_contract	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_forbidden_adjectives	repo	forbidden	platform	fast	repo	atlasctl.checks.repo.domains.forbidden_adjectives	check_forbidden_adjectives	packages/atlasctl/docs/checks/index.md#checks_repo_forbidden_adjectives	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_forbidden_root_files	repo	forbidden	platform	fast	repo	atlasctl.checks.domains.repo_root.check_forbidden_root_files	run	packages/atlasctl/docs/checks/index.md#checks_repo_forbidden_root_files	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_forbidden_root_names	repo	forbidden	platform	fast	repo	atlasctl.checks.domains.repo_root.check_forbidden_root_names	run	packages/atlasctl/docs/checks/index.md#checks_repo_forbidden_root_names	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_forbidden_top_dirs	repo	forbidden	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_scripts_and_docker	check_forbidden_top_dirs	packages/atlasctl/docs/checks/index.md#checks_repo_forbidden_top_dirs	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_generated_dirs_policy	repo	generated	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_make_and_layout	check_generated_dirs_policy	packages/atlasctl/docs/checks/index.md#checks_repo_generated_dirs_policy	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_import_smoke	repo	import	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_import_smoke	packages/atlasctl/docs/checks/index.md#checks_repo_import_smoke	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_internal_commands_not_public	repo	internal	platform	fast	repo	atlasctl.checks.repo.contracts.command_contracts	check_internal_commands_not_public	packages/atlasctl/docs/checks/index.md#checks_repo_internal_commands_not_public	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_internal_import_boundaries	repo	internal	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_internal_import_boundaries	packages/atlasctl/docs/checks/index.md#checks_repo_internal_import_boundaries	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_internal_utils_stdlib_only	repo	internal	platform	fast	repo	atlasctl.checks.repo.contracts.dependencies	check_internal_utils_stdlib_only	packages/atlasctl/docs/checks/index.md#checks_repo_internal_utils_stdlib_only	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_json_golden_conflicts	repo	json	platform	fast	repo	atlasctl.checks.repo.contracts.test_guardrails	check_no_conflicting_json_goldens	packages/atlasctl/docs/checks/index.md#checks_repo_json_golden_conflicts	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_json_goldens_validate_schema	repo	json	platform	fast	repo	atlasctl.checks.repo.contracts.test_guardrails	check_json_goldens_validate_schema	packages/atlasctl/docs/checks/index.md#checks_repo_json_goldens_validate_schema	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_json_output_deterministic_policy	repo	json	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_make_and_layout	check_json_output_deterministic_policy	packages/atlasctl/docs/checks/index.md#checks_repo_json_output_deterministic_policy	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_layout_domain_alias_cleanup	repo	layout	platform	fast	repo	atlasctl.checks.repo.contracts.naming_hygiene	check_layout_domain_alias_cleanup	packages/atlasctl/docs/checks/index.md#checks_repo_layout_domain_alias_cleanup	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_layout_domain_readmes	repo	layout	platform	fast	repo	atlasctl.checks.repo.enforcement.package_shape	check_layout_domain_readmes	packages/atlasctl/docs/checks/index.md#checks_repo_layout_domain_readmes	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_layout_no_legacy_imports	repo	layout	platform	fast	repo	atlasctl.checks.repo.enforcement.package_shape	check_layout_no_legacy_imports	packages/atlasctl/docs/checks/index.md#checks_repo_layout_no_legacy_imports	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_layout_no_shadow	repo	layout	platform	fast	repo	atlasctl.checks.repo.enforcement.shell_policy	check_no_layout_shadow_configs	packages/atlasctl/docs/checks/index.md#checks_repo_layout_no_shadow	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_legacy_package_absent	repo	legacy	platform	fast	repo	atlasctl.checks.repo.enforcement.legacy_guard	check_legacy_package_absent	packages/atlasctl/docs/checks/index.md#checks_repo_legacy_package_absent	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_legacy_zero_importers	repo	legacy	platform	fast	repo	atlasctl.checks.tools.reachability	check_no_legacy_importers	packages/atlasctl/docs/checks/index.md#checks_repo_legacy_zero_importers	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_main_entrypoint_calls_app_main	repo	main	platform	fast	repo	atlasctl.checks.repo.enforcement.structure.check_structure	check_main_entrypoint_calls_app_main	packages/atlasctl/docs/checks/index.md#checks_repo_main_entrypoint_calls_app_main	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_makefiles_no_deep_config_paths	repo	makefiles	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_config_compiler	check_makefiles_no_deep_config_paths	packages/atlasctl/docs/checks/index.md#checks_repo_makefiles_no_deep_config_paths	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_managed_artifact_write_roots	repo	managed	platform	fast	repo	atlasctl.checks.repo.enforcement.boundaries.effect_boundaries	check_managed_artifact_write_roots	packages/atlasctl/docs/checks/index.md#checks_repo_managed_artifact_write_roots	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_migration_progress_regression	repo	migration	platform	fast	repo	atlasctl.checks.repo.native.runtime_modules.repo_native_runtime_policies	check_migration_progress_regression	packages/atlasctl/docs/checks/index.md#checks_repo_migration_progress_regression	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_modern_no_legacy_imports	repo	modern	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_no_modern_imports_from_legacy	packages/atlasctl/docs/checks/index.md#checks_repo_modern_no_legacy_imports	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_modern_no_legacy_obs_imports	repo	modern	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_no_legacy_obs_imports_in_modern	packages/atlasctl/docs/checks/index.md#checks_repo_modern_no_legacy_obs_imports	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_module_budget_domains	repo	module	platform	fast	repo	atlasctl.commands.policies.runtime.budgets.module_budgets	check_modules_per_domain	packages/atlasctl/docs/checks/index.md#checks_repo_module_budget_domains	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_module_size	repo	module	platform	fast	repo	atlasctl.checks.repo.enforcement.package_shape	check_module_size	packages/atlasctl/docs/checks/index.md#checks_repo_module_size	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_modules_reachability	repo	modules	platform	fast	repo	atlasctl.checks.tools.reachability	check_repo_check_modules_registered	packages/atlasctl/docs/checks/index.md#checks_repo_modules_reachability	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_network_default_deny	repo	network	platform	fast	repo	atlasctl.checks.repo.contracts.command_contracts	check_network_default_deny_policy	packages/atlasctl/docs/checks/index.md#checks_repo_network_default_deny	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_adhoc_python	repo	no	platform	fast	repo	atlasctl.checks.repo.native.runtime_modules.repo_native_runtime_core	check_no_adhoc_python	packages/atlasctl/docs/checks/index.md#checks_repo_no_adhoc_python	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_core_integration_dir	repo	no	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_forbidden_core_integration_dir	packages/atlasctl/docs/checks/index.md#checks_repo_no_core_integration_dir	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_deprecated_commands	repo	no	platform	fast	repo	atlasctl.checks.repo.contracts.command_contracts	check_no_deprecated_commands	packages/atlasctl/docs/checks/index.md#checks_repo_no_deprecated_commands	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_deprecated_namespace_dirs	repo	no	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_forbidden_deprecated_namespace_dirs	packages/atlasctl/docs/checks/index.md#checks_repo_no_deprecated_namespace_dirs	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_deprecated_namespaces	repo	no	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_forbidden_deprecated_namespaces	packages/atlasctl/docs/checks/index.md#checks_repo_no_deprecated_namespaces	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_direct_bash_invocations	repo	no	platform	fast	repo	atlasctl.checks.repo.native.runtime_modules.repo_native_runtime_core	check_no_direct_bash_invocations	packages/atlasctl/docs/checks/index.md#checks_repo_no_direct_bash_invocations	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_direct_env_reads_outside_runtime_env	repo	no	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_make_and_layout	check_no_direct_env_reads_outside_runtime_env	packages/atlasctl/docs/checks/index.md#checks_repo_no_direct_env_reads_outside_runtime_env	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_direct_python_invocations	repo	no	platform	fast	repo	atlasctl.checks.repo.native.runtime_modules.repo_native_runtime_core	check_no_direct_python_invocations	packages/atlasctl/docs/checks/index.md#checks_repo_no_direct_python_invocations	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_direct_script_runs	repo	no	platform	fast	repo	atlasctl.checks.domains.repo_root.check_no_direct_script_runs	run	packages/atlasctl/docs/checks/index.md#checks_repo_no_direct_script_runs	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_duplicate_command_impl_patterns	repo	no	platform	fast	repo	atlasctl.checks.repo.contracts.command_contracts	check_no_duplicate_command_implementation_patterns	packages/atlasctl/docs/checks/index.md#checks_repo_no_duplicate_command_impl_patterns	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_duplicate_command_names	repo	no	platform	fast	repo	atlasctl.checks.repo.contracts.command_contracts	check_no_duplicate_command_names	packages/atlasctl/docs/checks/index.md#checks_repo_no_duplicate_command_names	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_empty_dirs_or_pointless_nests	repo	no	platform	fast	repo	atlasctl.checks.repo.enforcement.package_hygiene	check_no_empty_dirs_or_pointless_nests	packages/atlasctl/docs/checks/index.md#checks_repo_no_empty_dirs_or_pointless_nests	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_empty_packages	repo	no	platform	fast	repo	atlasctl.checks.repo.enforcement.package_hygiene	check_no_empty_packages	packages/atlasctl/docs/checks/index.md#checks_repo_no_empty_packages	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_environ_mutation	repo	no	platform	fast	repo	atlasctl.checks.repo.enforcement.cwd_usage	check_no_environ_mutation	packages/atlasctl/docs/checks/index.md#checks_repo_no_environ_mutation	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_exec_python_outside_packages	repo	no	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_scripts_and_docker	check_no_executable_python_outside_packages	packages/atlasctl/docs/checks/index.md#checks_repo_no_exec_python_outside_packages	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_forbidden_paths	repo	no	platform	fast	repo	atlasctl.checks.domains.repo_root.check_forbidden_paths	run	packages/atlasctl/docs/checks/index.md#checks_repo_no_forbidden_paths	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_large_binary_files	repo	no	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_make_and_layout	check_no_large_binary_files	packages/atlasctl/docs/checks/index.md#checks_repo_no_large_binary_files	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_legacy_command_names	repo	no	platform	fast	repo	atlasctl.checks.repo.contracts.command_contracts	check_no_legacy_command_names	packages/atlasctl/docs/checks/index.md#checks_repo_no_legacy_command_names	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_legacy_module_paths	repo	no	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_no_legacy_module_paths	packages/atlasctl/docs/checks/index.md#checks_repo_no_legacy_module_paths	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_models_shim_when_model_canonical	repo	no	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_make_and_layout	check_no_models_shim_when_model_canonical	packages/atlasctl/docs/checks/index.md#checks_repo_no_models_shim_when_model_canonical	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_nested_same_name_packages	repo	no	platform	fast	repo	atlasctl.checks.repo.enforcement.package_shape	check_no_nested_same_name_packages	packages/atlasctl/docs/checks/index.md#checks_repo_no_nested_same_name_packages	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_ops_generated_placeholder	repo	no	platform	fast	repo	atlasctl.checks.repo.native.runtime_modules.repo_native_runtime_core	check_no_ops_generated_placeholder	packages/atlasctl/docs/checks/index.md#checks_repo_no_ops_generated_placeholder	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_os_getcwd_outside_runtime_context	repo	no	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_make_and_layout	check_no_os_getcwd_outside_runtime_context	packages/atlasctl/docs/checks/index.md#checks_repo_no_os_getcwd_outside_runtime_context	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_path_cwd_usage	repo	no	platform	fast	repo	atlasctl.checks.repo.enforcement.cwd_usage	check_no_path_cwd_usage	packages/atlasctl/docs/checks/index.md#checks_repo_no_path_cwd_usage	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_path_dot_runtime	repo	no	platform	fast	repo	atlasctl.checks.repo.enforcement.cwd_usage	check_no_path_dot_in_runtime	packages/atlasctl/docs/checks/index.md#checks_repo_no_path_dot_runtime	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_placeholder_module_names	repo	no	platform	fast	repo	atlasctl.checks.repo.enforcement.package_hygiene	check_no_placeholder_module_names	packages/atlasctl/docs/checks/index.md#checks_repo_no_placeholder_module_names	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_python_caches_committed	repo	no	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_make_and_layout	check_repo_no_python_caches_committed	packages/atlasctl/docs/checks/index.md#checks_repo_no_python_caches_committed	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_repo_root_path_literals	repo	no	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_make_and_layout	check_no_repo_root_path_literals	packages/atlasctl/docs/checks/index.md#checks_repo_no_repo_root_path_literals	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_scripts_dir	repo	no	platform	fast	repo	atlasctl.checks.repo.domains.scripts_dir	check_scripts_dir_absent	packages/atlasctl/docs/checks/index.md#checks_repo_no_scripts_dir	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_tracked_ops_generated	repo	no	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_make_and_layout	check_ops_generated_tracked	packages/atlasctl/docs/checks/index.md#checks_repo_no_tracked_ops_generated	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_tracked_timestamp_paths	repo	no	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_make_and_layout	check_tracked_timestamp_paths	packages/atlasctl/docs/checks/index.md#checks_repo_no_tracked_timestamp_paths	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_undocumented_help_commands	repo	no	platform	fast	repo	atlasctl.checks.repo.contracts.command_contracts	check_no_undocumented_help_commands	packages/atlasctl/docs/checks/index.md#checks_repo_no_undocumented_help_commands	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_wildcard_exports	repo	no	platform	fast	repo	atlasctl.checks.repo.contracts.naming_hygiene	check_no_wildcard_exports	packages/atlasctl/docs/checks/index.md#checks_repo_no_wildcard_exports	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_no_xtask_refs	repo	no	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_make_and_layout	check_no_xtask_refs	packages/atlasctl/docs/checks/index.md#checks_repo_no_xtask_refs	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_ops_configs_newline_policy	repo	ops	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_make_and_layout	check_ops_configs_deterministic_newlines	packages/atlasctl/docs/checks/index.md#checks_repo_ops_configs_newline_policy	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_ops_examples_immutable	repo	ops	platform	fast	repo	atlasctl.checks.repo.native.runtime_modules.repo_native_runtime_core	check_ops_examples_immutable	packages/atlasctl/docs/checks/index.md#checks_repo_ops_examples_immutable	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_ops_helm_render_inventory_drift	repo	ops	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_ops_workflows	check_ops_helm_render_inventory_drift	packages/atlasctl/docs/checks/index.md#checks_repo_ops_helm_render_inventory_drift	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_ops_helm_versions_pinned	repo	ops	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_ops_workflows	check_ops_helm_versions_pinned	packages/atlasctl/docs/checks/index.md#checks_repo_ops_helm_versions_pinned	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_ops_images_pinned_to_digests_policy	repo	ops	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_ops_workflows	check_ops_images_pinned_to_digests_policy	packages/atlasctl/docs/checks/index.md#checks_repo_ops_images_pinned_to_digests_policy	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_ops_inventory_schema_coverage	repo	ops	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_config_compiler	check_ops_inventory_schema_coverage	packages/atlasctl/docs/checks/index.md#checks_repo_ops_inventory_schema_coverage	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_ops_load_thresholds_exist_for_every_suite	repo	ops	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_ops_workflows	check_ops_load_thresholds_exist_for_every_suite	packages/atlasctl/docs/checks/index.md#checks_repo_ops_load_thresholds_exist_for_every_suite	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_ops_namespaces_inventory_manifest_agreement	repo	ops	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_ops_workflows	check_ops_namespaces_inventory_manifest_agreement	packages/atlasctl/docs/checks/index.md#checks_repo_ops_namespaces_inventory_manifest_agreement	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_ops_observability_assets_public_surfaces	repo	ops	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_ops_workflows	check_ops_observability_assets_for_public_surfaces	packages/atlasctl/docs/checks/index.md#checks_repo_ops_observability_assets_public_surfaces	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_ops_ports_and_surfaces_contract	repo	ops	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_ops_workflows	check_ops_ports_and_surfaces_contract	packages/atlasctl/docs/checks/index.md#checks_repo_ops_ports_and_surfaces_contract	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_ops_workflow_evidence_path_policy	repo	ops	platform	fast	repo	atlasctl.checks.repo.native.modules.repo_checks_ops_workflows	check_ops_workflow_evidence_path_policy	packages/atlasctl/docs/checks/index.md#checks_repo_ops_workflow_evidence_path_policy	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_optional_dependency_groups	repo	optional	platform	fast	repo	atlasctl.checks.repo.contracts.pyproject_contracts	check_optional_dependency_groups	packages/atlasctl/docs/checks/index.md#checks_repo_optional_dependency_groups	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_optional_dependency_usage_gates	repo	optional	platform	fast	repo	atlasctl.checks.repo.contracts.dependencies	check_optional_dependency_usage_gates	packages/atlasctl/docs/checks/index.md#checks_repo_optional_dependency_usage_gates	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_output_format_stability	repo	output	platform	fast	repo	atlasctl.checks.repo.contracts.test_guardrails	check_output_format_stability	packages/atlasctl/docs/checks/index.md#checks_repo_output_format_stability	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_package_has_module_or_readme	repo	package	platform	fast	repo	atlasctl.checks.repo.enforcement.package_hygiene	check_package_has_module_or_readme	packages/atlasctl/docs/checks/index.md#checks_repo_package_has_module_or_readme	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_package_max_depth	repo	package	platform	fast	repo	atlasctl.commands.policies.runtime.budgets.tree_depth	check_tree_depth	packages/atlasctl/docs/checks/index.md#checks_repo_package_max_depth	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_packages_atlasctl_root_shape	repo	packages	platform	fast	repo	atlasctl.checks.repo.enforcement.package_shape	check_atlasctl_package_root_shape	packages/atlasctl/docs/checks/index.md#checks_repo_packages_atlasctl_root_shape	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_packaging_metadata_completeness	repo	packaging	platform	fast	repo	atlasctl.checks.repo.contracts.pyproject_contracts	check_packaging_metadata_completeness	packages/atlasctl/docs/checks/index.md#checks_repo_packaging_metadata_completeness	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_public_api_doc_exists	repo	public	platform	fast	repo	atlasctl.checks.repo.contracts.naming_hygiene	check_public_api_doc_exists	packages/atlasctl/docs/checks/index.md#checks_repo_public_api_doc_exists	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_public_api_exports	repo	public	platform	fast	repo	atlasctl.checks.repo.contracts.public_api	check_public_api_exports	packages/atlasctl/docs/checks/index.md#checks_repo_public_api_exports	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_public_commands_docs_index	repo	public	platform	fast	repo	atlasctl.checks.repo.contracts.command_contracts	check_public_commands_docs_index	packages/atlasctl/docs/checks/index.md#checks_repo_public_commands_docs_index	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_pyproject_minimalism	repo	pyproject	platform	fast	repo	atlasctl.checks.repo.contracts.pyproject_contracts	check_pyproject_minimalism	packages/atlasctl/docs/checks/index.md#checks_repo_pyproject_minimalism	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_pyproject_no_duplicate_tool_config	repo	pyproject	platform	fast	repo	atlasctl.checks.repo.contracts.pyproject_contracts	check_pyproject_no_duplicate_tool_config	packages/atlasctl/docs/checks/index.md#checks_repo_pyproject_no_duplicate_tool_config	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_pyproject_required_blocks	repo	pyproject	platform	fast	repo	atlasctl.checks.repo.contracts.pyproject_contracts	check_pyproject_required_blocks	packages/atlasctl/docs/checks/index.md#checks_repo_pyproject_required_blocks	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_python_module_help	repo	python	platform	fast	repo	atlasctl.checks.repo.contracts.pyproject_contracts	check_python_module_help	packages/atlasctl/docs/checks/index.md#checks_repo_python_module_help	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_python_requires_version_and_ci	repo	python	platform	fast	repo	atlasctl.checks.repo.contracts.pyproject_contracts	check_python_requires_version_and_ci	packages/atlasctl/docs/checks/index.md#checks_repo_python_requires_version_and_ci	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_registry_definition_boundary	repo	registry	platform	fast	repo	atlasctl.checks.repo.enforcement.import_policy	check_registry_definition_boundary	packages/atlasctl/docs/checks/index.md#checks_repo_registry_definition_boundary	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_registry_generated_readonly	repo	registry	platform	fast	repo	atlasctl.checks.repo.enforcement.structure.check_structure	check_registry_generated_readonly	packages/atlasctl/docs/checks/index.md#checks_repo_registry_generated_readonly	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_registry_single_source	repo	registry	platform	fast	repo	atlasctl.checks.repo.contracts.command_contracts	check_registry_single_source	packages/atlasctl/docs/checks/index.md#checks_repo_registry_single_source	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_required_target_shape	repo	required	platform	fast	repo	atlasctl.checks.repo.contracts.required_proof	check_required_target_shape	packages/atlasctl/docs/checks/index.md#checks_repo_required_target_shape	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_requirements_artifact_policy	repo	requirements	platform	fast	repo	atlasctl.checks.repo.contracts.pyproject_contracts	check_requirements_artifact_policy	packages/atlasctl/docs/checks/index.md#checks_repo_requirements_artifact_policy	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_requirements_sync	repo	requirements	platform	fast	repo	atlasctl.checks.repo.contracts.pyproject_contracts	check_requirements_sync_with_pyproject	packages/atlasctl/docs/checks/index.md#checks_repo_requirements_sync	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_root_determinism	repo	root	platform	slow	repo	atlasctl.checks.domains.repo_root.check_root_determinism	run	packages/atlasctl/docs/checks/index.md#checks_repo_root_determinism	packages/atlasctl/docs/checks/check-id-migration-rules.md
checks_repo_root_shape	repo	root	platform	fast	repo	atlasctl.checks.domains.repo_root.check_root_shape	run	packages/atlasctl/docs/checks/index.md#checks_repo_root_shape	packages/atlasctl/docs/checks/check-id-migration-rules.md
